ObjectID,amusement,awe,contentment,excitement,anger,disgust,fear,sadness,something else
kuzma-petrov-vodkin_female-head-1912,0.0408199280500412,0.06440706551074982,0.16778892278671265,0.021312952041625977,0.08369329571723938,0.06951860338449478,0.039676517248153687,0.1784813404083252,0.3343014121055603
arnold-bã¶cklin_dragon-walking-between-rocks,0.0356513075530529,0.05910705775022507,0.14582104980945587,0.01654975116252899,0.07640347629785538,0.07072471082210541,0.049824610352516174,0.21631480753421783,0.3296031057834625
nicholas-roerich_maulbek-1937,0.036879051476716995,0.1014862060546875,0.22065630555152893,0.025898313149809837,0.053764455020427704,0.057301852852106094,0.03568059206008911,0.18419349193572998,0.2841396629810333
mikhail-vrubel_italian-night-sketch-for-the-curtain-in-russian-private-opera-1891,0.033607423305511475,0.12062787264585495,0.13696500658988953,0.042796410620212555,0.06055506318807602,0.08756506443023682,0.13221760094165802,0.1649537980556488,0.22071166336536407
konstantin-vasilyev_dobrynya-s-battle-with-a-dragon,0.05537668988108635,0.08593868464231491,0.18691635131835938,0.037128712981939316,0.06667234748601913,0.08158029615879059,0.051837582141160965,0.14058294892311096,0.2939662039279938
nicholas-roerich_the-church-in-the-name-of-st-sergius-in-america-1931,0.041212040930986404,0.0416618213057518,0.15396477282047272,0.015554074198007584,0.07734597474336624,0.06612557172775269,0.035256993025541306,0.1737177073955536,0.39516106247901917
odilon-redon_saint-john-the-blue-tunic-1892,0.04607454314827919,0.0964379832148552,0.17128735780715942,0.03884036839008331,0.06223771721124649,0.09021374583244324,0.0746242105960846,0.14942708611488342,0.2708570063114166
mikhail-vrubel_hamlet-and-ophelia-1888,0.03940924257040024,0.0716126337647438,0.14481225609779358,0.028209351003170013,0.0907888188958168,0.0819576308131218,0.06872516870498657,0.1818503588438034,0.2926345765590668
george-frederick-watts_all-pervading(1),0.05054787918925285,0.051751621067523956,0.16658693552017212,0.02520829439163208,0.08324914425611496,0.07744325697422028,0.041595593094825745,0.15024296939373016,0.3533742427825928
georges-lacombeâ _the-apple-picker,0.04306185990571976,0.13961580395698547,0.14587542414665222,0.048548806458711624,0.056168004870414734,0.09620881080627441,0.095945805311203,0.14590270817279816,0.22867274284362793
