ObjectID,amusement,awe,contentment,excitement,anger,disgust,fear,sadness,something else
arnold-bã¶cklin_dragon-walking-between-rocks,0.0356513075530529,0.05910705775022507,0.14582104980945587,0.01654975116252899,0.07640347629785538,0.07072471082210541,0.049824610352516174,0.21631480753421783,0.3296031057834625
francis-picabia_new-york-as-seen-from-across-the-body,0.06762927770614624,0.05953133851289749,0.17940786480903625,0.03351922333240509,0.07585591822862625,0.07648175209760666,0.04619978740811348,0.1315515637397766,0.32982319593429565
pablo-picasso_untitled-1920-1,0.0504981093108654,0.07807295024394989,0.1666085422039032,0.033585771918296814,0.07939309626817703,0.08213655650615692,0.06245803087949753,0.1617179960012436,0.2855288088321686
pablo-picasso_two-women-on-the-beach-1956,0.04964423179626465,0.07302461564540863,0.17689932882785797,0.030471766367554665,0.07919000089168549,0.0764630138874054,0.051959894597530365,0.16562552750110626,0.2967216372489929
m.-h.-maxy_three-musicians-1926,0.050327934324741364,0.09411171078681946,0.18371620774269104,0.03518190607428551,0.062460608780384064,0.08082785457372665,0.06349868327379227,0.16639429330825806,0.2634807825088501
fernand-leger_diver-on-a-yellow-background,0.07819300889968872,0.07369612157344818,0.17898036539554596,0.042280618101358414,0.06960830837488174,0.07825130969285965,0.062208615243434906,0.11827511340379715,0.29850655794143677
georges-lacombeâ _the-apple-picker,0.04306185990571976,0.13961580395698547,0.14587542414665222,0.048548806458711624,0.056168004870414734,0.09620881080627441,0.095945805311203,0.14590270817279816,0.22867274284362793
olexandr-archipenko_vase-figure,0.03699406981468201,0.03784827142953873,0.16539247334003448,0.013988898135721684,0.07391704618930817,0.0608256459236145,0.0277269184589386,0.16679714620113373,0.4165094494819641
francis-picabia_ballerina-on-an-ocean-liner-1913,0.04898544028401375,0.06727490574121475,0.1865835338830948,0.02656920999288559,0.0741199404001236,0.0707949623465538,0.040503084659576416,0.15611854195594788,0.32905033230781555
paul-cezanne_bibemus-quarry,0.03801139071583748,0.09902302920818329,0.153262659907341,0.03274838626384735,0.055322255939245224,0.08620990067720413,0.12014713138341904,0.1892738938331604,0.2260013222694397
gosta-adrian-nilsson_scissor-plant-1952,0.06390948593616486,0.05965406820178032,0.16538850963115692,0.029782790690660477,0.0719255581498146,0.07687611877918243,0.048315368592739105,0.13681137561798096,0.34733662009239197
joaquã­n-sorolla_portrait-of-clothilde-1891,0.04125208407640457,0.10908889025449753,0.1532372236251831,0.035981811583042145,0.06932235509157181,0.08004385232925415,0.0887763723731041,0.18478094041347504,0.23751643300056458
joaquã­n-sorolla_street-in-granada,0.058385685086250305,0.11338260769844055,0.16004374623298645,0.0482785701751709,0.06928493082523346,0.08933699876070023,0.07109995931386948,0.1432732194662094,0.24691428244113922
amadeo-de-souza-cardoso_windmill-1910,0.03190116584300995,0.08882752060890198,0.18849337100982666,0.01955130137503147,0.06244629621505737,0.05579476058483124,0.04048425704240799,0.21778151392936707,0.2947198152542114
ossip-zadkine_the-messengers-of-the-day,0.057888828217983246,0.10077860206365585,0.17841307818889618,0.04346432536840439,0.06523159891366959,0.08524391055107117,0.06879495084285736,0.1441906988620758,0.25599387288093567
natalia-goncharova_composition-1914,0.0485152043402195,0.08055764436721802,0.18186549842357635,0.033604636788368225,0.0727148950099945,0.0810932070016861,0.05647847428917885,0.14819549024105072,0.29697489738464355
lyonel-feininger_oberweimar-1921,0.038709722459316254,0.08535680174827576,0.19372081756591797,0.028497643768787384,0.06479238718748093,0.06761196255683899,0.059173762798309326,0.1856866180896759,0.2764502763748169
paul-cezanne_the-bend-in-the-road,0.044524215161800385,0.1004573404788971,0.18669189512729645,0.03873515501618385,0.06311008334159851,0.0825229063630104,0.06470473855733871,0.15949486196041107,0.2597588896751404
ben-nicholson_turkish-form-1967,0.04700540006160736,0.03669046610593796,0.16671274602413177,0.016231359913945198,0.06873521208763123,0.05923037976026535,0.028488852083683014,0.14239585399627686,0.4345095753669739
joaquã­n-sorolla_ruins-of-bunol-1894,0.03530381992459297,0.1151692196726799,0.18779833614826202,0.029189355671405792,0.05562322214245796,0.06745807081460953,0.06160963326692581,0.19868260622024536,0.24916577339172363
marc-chagall_the-blue-house-1917,0.049561284482479095,0.09011997282505035,0.19784365594387054,0.03598098084330559,0.06862694025039673,0.07119109481573105,0.0491221584379673,0.1566522866487503,0.28090155124664307
yiannis-moralis_nude-lying,0.045721303671598434,0.10685136169195175,0.16740140318870544,0.033314794301986694,0.0658523365855217,0.0749426856637001,0.07665634900331497,0.18407869338989258,0.24518099427223206
ben-nicholson_3-forms-in-a-landscape-1967,0.04751107841730118,0.037561699748039246,0.1631513386964798,0.017605671659111977,0.07288475334644318,0.06415142863988876,0.031134383752942085,0.1393098533153534,0.4266897737979889
andre-masson_no-name-1(3),0.05761715769767761,0.10307974368333817,0.21714189648628235,0.04902463033795357,0.055007364600896835,0.08318421244621277,0.050490885972976685,0.1284177005290985,0.2560364305973053
nzante-spee_unknown-title,0.06926991790533066,0.1189090833067894,0.24445977807044983,0.05224248021841049,0.039959751069545746,0.058430302888154984,0.04567469656467438,0.10551904886960983,0.2655349671840668
raoul-dufy_trees-at-estaque-1908,0.03834281489253044,0.09156768769025803,0.18644492328166962,0.027769405394792557,0.06771601736545563,0.07117623835802078,0.050994858145713806,0.1786036640405655,0.2873843014240265
pablo-picasso_man-with-mandolin-1920-1,0.051097333431243896,0.08010856807231903,0.17202690243721008,0.03212064504623413,0.07477256655693054,0.0797407403588295,0.061116863042116165,0.16502055525779724,0.2839958369731903
gino-severini_still-life-centrifugal-expansion-of-colors-1916,0.05400756374001503,0.061816342175006866,0.19330687820911407,0.029181193560361862,0.07510488480329514,0.07143767178058624,0.03872743621468544,0.1433970034122467,0.3330209255218506
georges-braque_a-landscape-drawn-into-squares,0.04019628465175629,0.09180743247270584,0.14679045975208282,0.02761761099100113,0.07662981003522873,0.0727490708231926,0.08386317640542984,0.20229493081569672,0.25805121660232544
joaquã­n-sorolla_marian-in-the-gardens-la-granja-1907,0.03729179501533508,0.12653449177742004,0.18377234041690826,0.035557329654693604,0.05018527805805206,0.07106567919254303,0.08692334592342377,0.18579015135765076,0.22287949919700623
paul-klee_oriental-architecture-1929,0.050667256116867065,0.07966858893632889,0.19106534123420715,0.030406836420297623,0.0722375363111496,0.0714545026421547,0.03757283464074135,0.150913268327713,0.3160138428211212
pablo-picasso_paternity-1971,0.03569430112838745,0.1747957020998001,0.2043277621269226,0.05476963520050049,0.041593410074710846,0.06195022165775299,0.09534520655870438,0.1369801014661789,0.19454364478588104
