ObjectID,amusement,awe,contentment,excitement,anger,disgust,fear,sadness,something else
arnold-bã¶cklin_dragon-walking-between-rocks,0.0356513075530529,0.05910705775022507,0.14582104980945587,0.01654975116252899,0.07640347629785538,0.07072471082210541,0.049824610352516174,0.21631480753421783,0.3296031057834625
william-merritt-chase_the-antiquary-shop-1879,0.038007430732250214,0.09164244681596756,0.1203940212726593,0.03014727681875229,0.070695661008358,0.08053334057331085,0.12646429240703583,0.2001805305480957,0.24193502962589264
mary-cassatt_jules-standing-by-his-mother,0.0410461351275444,0.09042618423700333,0.17961034178733826,0.025923877954483032,0.06642495840787888,0.07125530391931534,0.05523756518959999,0.20462746918201447,0.2654481530189514
childe-hassam_the-fourth-of-july-1916,0.04496436566114426,0.10684474557638168,0.14006975293159485,0.051055990159511566,0.07487256824970245,0.09673179686069489,0.10758780688047409,0.1407025307416916,0.2371702790260315
claude-monet_morning-on-the-seine-near-giverny-02,0.034955549985170364,0.05388065055012703,0.16853724420070648,0.017061423510313034,0.0712941512465477,0.07170402258634567,0.03751346096396446,0.18900112807750702,0.35605233907699585
georges-ribemont-dessaignes_untitled-portrait,0.04246998950839043,0.043494731187820435,0.1623070389032364,0.017341408878564835,0.07243384420871735,0.06953320652246475,0.03584044799208641,0.16411101818084717,0.39246833324432373
eugene-boudin_the-basin-at-fecamp-1894,0.04517204686999321,0.0749058872461319,0.1732485145330429,0.03045329637825489,0.07675927132368088,0.07573848962783813,0.04610254243016243,0.16647227108478546,0.3111476004123688
alfred-sisley_moret-sur-loing-the-porte-de-bourgogne-1891,0.045408591628074646,0.10533274710178375,0.16059429943561554,0.04690461978316307,0.06852838397026062,0.08915987610816956,0.07385159283876419,0.1426188349723816,0.26760104298591614
claude-monet_the-plain-of-colombes-white-frost-1873,0.03522270917892456,0.05501203238964081,0.16805735230445862,0.018422814086079597,0.07431843131780624,0.07160570472478867,0.03860665112733841,0.188487708568573,0.35026657581329346
edgar-degas_woman-combing-her-hair-2,0.03865079954266548,0.10747090727090836,0.15388624370098114,0.032880306243896484,0.06615173071622849,0.08078660070896149,0.08490248024463654,0.18297210335731506,0.25229886174201965
henri-de-toulouse-lautrec_c-leyran-view-of-the-vignards-1880,0.04261595010757446,0.08664959669113159,0.17033593356609344,0.034458089619874954,0.07729629427194595,0.07933618128299713,0.05898791551589966,0.17385460436344147,0.2764654755592346
nikolay-bogdanov-belsky_girl-on-a-sofa,0.04177263751626015,0.11733069270849228,0.1632995903491974,0.03604781627655029,0.06259898096323013,0.0814141109585762,0.07639781385660172,0.1771521419286728,0.24398620426654816
william-merritt-chase_girl-with-guitar,0.04056914895772934,0.07036607712507248,0.13905955851078033,0.02681383118033409,0.08917269855737686,0.0838649794459343,0.07464908808469772,0.1880219578742981,0.2874826192855835
claude-monet_not_detected_212141,0.03662817180156708,0.1348009556531906,0.198933944106102,0.046925608068704605,0.034240927547216415,0.09113337844610214,0.09414523839950562,0.1418759524822235,0.22131572663784027
henri-de-toulouse-lautrec_master-of-the-hunt,0.03999480605125427,0.09527752548456192,0.13054689764976501,0.033826395869255066,0.08227210491895676,0.08486355096101761,0.10245035588741302,0.18765348196029663,0.24311482906341553
childe-hassam_ten-pound-island,0.041538055986166,0.13715456426143646,0.24298159778118134,0.05020954832434654,0.03311106935143471,0.07648301124572754,0.06000136584043503,0.13334456086158752,0.22517621517181396
claude-monet_the-bend-of-the-seine-at-lavacourt-winter,0.03948749974370003,0.08350396156311035,0.16110342741012573,0.03109794482588768,0.06602957099676132,0.0937940776348114,0.0671425461769104,0.16561359167099,0.2922273278236389
mary-cassatt_mother-and-child-1889,0.0374469980597496,0.10597626864910126,0.15092085301876068,0.032426271587610245,0.06858938187360764,0.07815524935722351,0.09305236488580704,0.20559795200824738,0.22783462703227997
rudolf-schweitzer-cumpana_peisaj-pe-valea-prahovei-1926,0.03672413155436516,0.14013293385505676,0.1849040687084198,0.04842431843280792,0.05731423199176788,0.07710094004869461,0.07895799726247787,0.16292394697666168,0.21351750195026398
karoly-ferenczy_winter-1902,0.03968381881713867,0.10319851338863373,0.1583712100982666,0.02946990169584751,0.06917984783649445,0.0762844830751419,0.0693320706486702,0.2046339064836502,0.2498461753129959
claude-monet_river-thawing-near-vetheuil,0.038211364299058914,0.07445354759693146,0.17015759646892548,0.02496258169412613,0.07583940774202347,0.07707127183675766,0.04576842114329338,0.17682591080665588,0.31670987606048584
ion-theodorescu-sion_flori-i-fructe,0.04194968566298485,0.11819230020046234,0.17845378816127777,0.05263584479689598,0.06789074093103409,0.08668848872184753,0.08742832392454147,0.14663785696029663,0.22012291848659515
konstantin-korovin_on-a-sea-shore-1910,0.05054868385195732,0.11687253415584564,0.16038385033607483,0.05770239233970642,0.06682814657688141,0.0926833376288414,0.07745596021413803,0.12617777287960052,0.25134727358818054
nicolae-grigorescu_pesc-ri-la-grandville-1884,0.04872734099626541,0.08930856734514236,0.15995797514915466,0.04198020324110985,0.07376494258642197,0.08568958938121796,0.06557115167379379,0.13816507160663605,0.29683515429496765
childe-hassam_the-ledges,0.03987320512533188,0.10118339210748672,0.12705884873867035,0.04342378303408623,0.05973328277468681,0.10532071441411972,0.12818412482738495,0.14734700322151184,0.24787560105323792
john-henry-twachtman_moonlight-flanders,0.03745002672076225,0.04897686094045639,0.17305590212345123,0.018029194325208664,0.07224111258983612,0.06826291233301163,0.027233503758907318,0.15503278374671936,0.39971765875816345
georges-lacombeâ _the-apple-picker,0.04306185990571976,0.13961580395698547,0.14587542414665222,0.048548806458711624,0.056168004870414734,0.09620881080627441,0.095945805311203,0.14590270817279816,0.22867274284362793
arkhip-kuindzhi_daryal-pass-moonlight-night,0.034408386796712875,0.06356427073478699,0.16442734003067017,0.022435257211327553,0.08300994336605072,0.07257649302482605,0.05687420442700386,0.19156479835510254,0.3111392855644226
pierre-auguste-renoir_maison-de-la-poste-1907,0.03673475608229637,0.11117130517959595,0.171222984790802,0.029519852250814438,0.055560145527124405,0.07664280384778976,0.0768398568034172,0.19536134600639343,0.24694699048995972
georges-lemmen_two-women-in-the-garden-1900,0.04663661867380142,0.12219569832086563,0.1537984311580658,0.04290372133255005,0.05221062898635864,0.09303794801235199,0.10151635855436325,0.14973579347133636,0.2379647046327591
willard-metcalf_pottery-shop-at-tunis,0.045117221772670746,0.08013665676116943,0.14287714660167694,0.02935384027659893,0.07118162512779236,0.09226049482822418,0.07213142514228821,0.17827418446540833,0.28866738080978394
pierre-auguste-renoir_church-of-the-holy-trinity-in-paris-1893,0.030766626819968224,0.10918081551790237,0.14218635857105255,0.03491462767124176,0.06087459623813629,0.07308240234851837,0.1354135125875473,0.20216485857963562,0.21141605079174042
william-merritt-chase_portrait-of-a-young-woman,0.03670620545744896,0.05843188986182213,0.14021043479442596,0.017943043261766434,0.07911203056573868,0.07881934195756912,0.05452798306941986,0.20889154076576233,0.32535749673843384
edouard-manet_a-young-girl-1880,0.04155035689473152,0.07230064272880554,0.15830188989639282,0.02346421219408512,0.07395005971193314,0.07926110178232193,0.046081483364105225,0.1819731593132019,0.32311713695526123
antoine-blanchard_caf-de-la-paix-opera-4,0.06161828339099884,0.0910039097070694,0.138746976852417,0.065586157143116,0.07904138416051865,0.0947004109621048,0.11872370541095734,0.11949100345373154,0.23108799755573273
claude-monet_camille-monet-on-a-garden-bench,0.03541674464941025,0.12546110153198242,0.17255094647407532,0.040973685681819916,0.0539470799267292,0.08504689484834671,0.0980578139424324,0.1694650501012802,0.21908055245876312
vasily-surikov_seville-1910,0.04258520156145096,0.09649456292390823,0.17162393033504486,0.03184179589152336,0.07048498839139938,0.071778304874897,0.06811041384935379,0.19486287236213684,0.2522178590297699
lucian-grigorescu_peisaj-cu-biseric-ro-ie,0.0349465012550354,0.08789505809545517,0.12621024250984192,0.036477964371442795,0.08223413676023483,0.08110976219177246,0.14463335275650024,0.18187011778354645,0.2246229201555252
berthe-morisot_little-girl-with-a-doll,0.04349811002612114,0.08477422595024109,0.1549384593963623,0.025182602927088737,0.07614903897047043,0.07779733091592789,0.05861157551407814,0.197773277759552,0.28127533197402954
alfred-sisley_springtime-1889,0.04606569930911064,0.08387038111686707,0.1591905653476715,0.039054546505212784,0.08256889879703522,0.0888453796505928,0.061144113540649414,0.1487833559513092,0.2904769778251648
claude-monet_farmyard,0.037600770592689514,0.09054224193096161,0.1093515083193779,0.047403015196323395,0.06912223249673843,0.10027416795492172,0.15567055344581604,0.1442471593618393,0.2457883358001709
odilon-redon_breton-harbour,0.03494852036237717,0.06323838233947754,0.17823971807956696,0.01957898959517479,0.07285891473293304,0.06569301337003708,0.03879819065332413,0.19886130094528198,0.3277829587459564
t.-c.-steele_brookville-1898,0.035946596413850784,0.08519906550645828,0.1809011697769165,0.026193251833319664,0.07040411978960037,0.06912814825773239,0.04988519474864006,0.1995094269514084,0.2828330397605896
robert-julian-onderdonk_dawn-in-the-hills-1922,0.03839757665991783,0.06712409108877182,0.15330485999584198,0.027819182723760605,0.07395173609256744,0.09829879552125931,0.056469641625881195,0.1536881923675537,0.3309459686279297
claude-monet_rocks-at-belle-ile-port-domois,0.03339493274688721,0.087774358689785,0.14248257875442505,0.03098471090197563,0.0797385424375534,0.0802188292145729,0.09461382031440735,0.19141268730163574,0.259379506111145
william-merritt-chase_may-i-come-in,0.03803951293230057,0.06940910965204239,0.1689760386943817,0.022159187123179436,0.07686208188533783,0.0681661069393158,0.055396776646375656,0.20440073311328888,0.29659029841423035
eugene-boudin_scheveningen-boats-aground-on-the-shore-1875,0.043800920248031616,0.07043665647506714,0.1738552749156952,0.027708865702152252,0.07476981729269028,0.07663818448781967,0.04060334712266922,0.1557387411594391,0.3364481031894684
claude-monet_landscape-at-port-villez-1,0.03835849463939667,0.09309219568967819,0.16772443056106567,0.039601441472768784,0.05765167623758316,0.10756897926330566,0.08543530851602554,0.14541712403297424,0.2651502788066864
john-henry-twachtman_meadow-flowers-golden-rod-and-wild-aster,0.045151807367801666,0.10788597911596298,0.16046588122844696,0.05332766845822334,0.05202585458755493,0.10881294310092926,0.07485838234424591,0.11234423518180847,0.2851271629333496
nikolay-bogdanov-belsky_cowboy,0.04002765938639641,0.10722612589597702,0.14530529081821442,0.037982769310474396,0.0559779554605484,0.10375313460826874,0.0996757373213768,0.1601295918226242,0.24992166459560394
guy-rose_path-along-the-shore,0.03946816921234131,0.1123950332403183,0.1987476795911789,0.03540249541401863,0.05448867380619049,0.07760604470968246,0.051624249666929245,0.16179542243480682,0.2684721350669861
joaquã­n-sorolla_portrait-of-clothilde-1891,0.04125208407640457,0.10908889025449753,0.1532372236251831,0.035981811583042145,0.06932235509157181,0.08004385232925415,0.0887763723731041,0.18478094041347504,0.23751643300056458
william-merritt-chase_spanish-girl-1,0.03591744229197502,0.07176129519939423,0.1328219175338745,0.024361610412597656,0.08419553935527802,0.08061428368091583,0.0854388102889061,0.2037077397108078,0.2811812460422516
childe-hassam_new-york-hod-carriers,0.04585981369018555,0.13333052396774292,0.13399039208889008,0.050619155168533325,0.04430093988776207,0.10907819867134094,0.10052243620157242,0.12305925041437149,0.2592393159866333
auguste-rodin_untitled(1),0.0530758835375309,0.05450870469212532,0.15553699433803558,0.0244426466524601,0.07649020850658417,0.07616305351257324,0.04510609805583954,0.14889951050281525,0.3657768666744232
auguste-rodin_portrait-of-camille-claudel-with-a-bonnet-1886,0.04970543831586838,0.07249702513217926,0.16390904784202576,0.029641099274158478,0.08047375828027725,0.08091120421886444,0.05507468432188034,0.1619424819946289,0.3058452308177948
joaquã­n-sorolla_street-in-granada,0.058385685086250305,0.11338260769844055,0.16004374623298645,0.0482785701751709,0.06928493082523346,0.08933699876070023,0.07109995931386948,0.1432732194662094,0.24691428244113922
pierre-auguste-renoir_gabrielle-with-a-rose-1911,0.0413648895919323,0.073094941675663,0.1528894305229187,0.028321698307991028,0.08455444127321243,0.0843120887875557,0.06166072189807892,0.1714371293783188,0.3023645281791687
pierre-auguste-renoir_on-the-path-1872,0.0374344103038311,0.06825259327888489,0.1399981677532196,0.025845525786280632,0.0802619531750679,0.08173803240060806,0.06972347944974899,0.18074876070022583,0.31599706411361694
john-henry-twachtman_the-artist-s-house-through-the-trees-also-known-as-autumn-afternoon,0.04618101939558983,0.10180950164794922,0.15883229672908783,0.0579332560300827,0.06456103175878525,0.1131322905421257,0.0851881355047226,0.11490888148546219,0.2574535608291626
arkhip-kuindzhi_poplar-trees,0.04317638278007507,0.07369223982095718,0.1588333249092102,0.031547632068395615,0.08229710161685944,0.07970656454563141,0.06316220015287399,0.16742976009845734,0.3001546561717987
mary-cassatt_little-girl-with-a-japanese-doll,0.03962957486510277,0.12070538103580475,0.17986950278282166,0.03234989196062088,0.0558064803481102,0.0753280445933342,0.0727127268910408,0.1903560757637024,0.23324227333068848
auguste-rodin_psyche-1886,0.044258374720811844,0.046445075422525406,0.15862469375133514,0.019383255392313004,0.08165977150201797,0.07128357887268066,0.03632647171616554,0.1589772254228592,0.38304153084754944
childe-hassam_seascape,0.032217834144830704,0.12439586967229843,0.22885984182357788,0.035483259707689285,0.03813963383436203,0.06925604492425919,0.05536366254091263,0.1640383005142212,0.25224557518959045
robert-julian-onderdonk_texas-dry-country,0.03755996376276016,0.07140912860631943,0.16955676674842834,0.02449210174381733,0.0815877690911293,0.07060442119836807,0.053465526551008224,0.1943892240524292,0.2969350814819336
camille-pissarro_place-du-havre-paris-1893,0.0458550788462162,0.1324978470802307,0.14868943393230438,0.06620795279741287,0.05376790091395378,0.0900905430316925,0.11622556298971176,0.13882380723953247,0.20784185826778412
pierre-auguste-renoir_flowers-in-a-vase-3,0.03814098984003067,0.11922046542167664,0.14551550149917603,0.03888770937919617,0.06801629811525345,0.07850859314203262,0.11676458269357681,0.18409471213817596,0.21085108816623688
antoine-blanchard_rue-royal-madeleine-3,0.053853023797273636,0.08539959043264389,0.13144850730895996,0.05831119045615196,0.07942066341638565,0.10779216140508652,0.10470613092184067,0.1231497973203659,0.2559189796447754
pierre-auguste-renoir_cape-saint-jean-1910,0.032755691558122635,0.08735944330692291,0.12674079835414886,0.027666674926877022,0.06012513488531113,0.07249660789966583,0.1712559461593628,0.20334145426750183,0.21825826168060303
camille-pissarro_thaw-pontoise-1872,0.03487444296479225,0.1240726038813591,0.14665526151657104,0.03827732801437378,0.06329867243766785,0.07920288294553757,0.10841245204210281,0.18714037537574768,0.21806596219539642
james-mcneill-whistler_rose-and-silver-portrait-of-mrs-whibley-1895,0.04049348831176758,0.07533493638038635,0.1529937982559204,0.027708204463124275,0.08562664687633514,0.08177803456783295,0.05840042978525162,0.17157088220119476,0.30609357357025146
pierre-auguste-renoir_portrait-of-madame-duberville-with-her-son-henri-1910,0.036223433911800385,0.13666899502277374,0.16759800910949707,0.03891219198703766,0.04525468870997429,0.0727882832288742,0.12432732433080673,0.18651171028614044,0.1917152851819992
willard-metcalf_winter-afternoon,0.04070305451750755,0.12404204905033112,0.22597578167915344,0.038896553218364716,0.04555990919470787,0.06731674820184708,0.047812651842832565,0.14980192482471466,0.25989118218421936
camille-pissarro_hoarfrost-1890,0.03821764141321182,0.06491249799728394,0.1788126677274704,0.020161300897598267,0.0708468034863472,0.06882842630147934,0.032411351799964905,0.18005689978599548,0.3457522690296173
vasily-surikov_venice-doge-s-palace-1900,0.04880620911717415,0.07280497997999191,0.16830480098724365,0.029454048722982407,0.07719817012548447,0.07904860377311707,0.04655478894710541,0.1610582172870636,0.3167700469493866
childe-hassam_bornero-hill-old-lyme-connecticut,0.04280529171228409,0.09399744123220444,0.16567650437355042,0.04883778840303421,0.06573043763637543,0.10728315263986588,0.07426812499761581,0.1249937042593956,0.2764075696468353
max-kurzweil_a-walk-in-the-garden-1896,0.03925653547048569,0.1061115637421608,0.1578342765569687,0.03176434710621834,0.06410259753465652,0.07954167574644089,0.08370309323072433,0.1898755431175232,0.2478104531764984
armand-guillaumin_les-rapides-a-genetin-1900,0.039813604205846786,0.12063894420862198,0.1500815898180008,0.05335970222949982,0.05031772702932358,0.10548880696296692,0.12370884418487549,0.13959558308124542,0.2169952243566513
john-singer-sargent_villa-torlonia-frascati-1907,0.03590233251452446,0.12792831659317017,0.14908088743686676,0.045163217931985855,0.0658642053604126,0.08276623487472534,0.10959209501743317,0.16920745372772217,0.2144952118396759
pierre-auguste-renoir_vase-of-gladiolas-and-roses-1909,0.04322057589888573,0.0773274153470993,0.1372801512479782,0.032045409083366394,0.09106343984603882,0.08432720601558685,0.08603815734386444,0.1786261796951294,0.27007153630256653
claude-monet_view-of-rouen,0.03647684305906296,0.08416768908500671,0.1826319843530655,0.028010418638586998,0.06357277184724808,0.07541415095329285,0.05700808763504028,0.19038335978984833,0.28233465552330017
valentin-serov_portrait-of-henrietta-girshman-1906,0.04374859854578972,0.0837966576218605,0.16877615451812744,0.028666861355304718,0.0808611810207367,0.07529523968696594,0.050949275493621826,0.17858174443244934,0.2893243134021759
childe-hassam_avenue-of-the-allies-02,0.046791039407253265,0.11532022804021835,0.1423531025648117,0.05364182963967323,0.06541191786527634,0.09913436323404312,0.10510556399822235,0.1397724598646164,0.23246946930885315
gustave-caillebotte_self-portrait-1889,0.04019802436232567,0.06600606441497803,0.15173448622226715,0.02557227574288845,0.08871357142925262,0.07981184124946594,0.059172675013542175,0.17508387565612793,0.3137071132659912
edgar-degas_two-dancers-in-the-foyer,0.03649533540010452,0.10100165754556656,0.13737569749355316,0.03524947538971901,0.07427545636892319,0.08488618582487106,0.1106596291065216,0.1830434650182724,0.237013041973114
eugene-boudin_rotterdam-the-pont-de-la-bourse-1873,0.03841647505760193,0.08646386861801147,0.1459672749042511,0.03070959448814392,0.07896852493286133,0.0803372710943222,0.07970523089170456,0.19668643176555634,0.2627452313899994
adam-baltatu_houses-in-hu-i-1,0.035535261034965515,0.13794326782226562,0.18038564920425415,0.03873243182897568,0.05370384082198143,0.07430949807167053,0.07741326093673706,0.17925336956977844,0.2227233350276947
guy-rose_in-the-studio,0.03377285599708557,0.09930674731731415,0.14546650648117065,0.02937944047152996,0.061689574271440506,0.06866766512393951,0.1303279548883438,0.20937615633010864,0.22201304137706757
frederic-remington_ridden-down-detail-1906,0.04594828933477402,0.053874097764492035,0.15706369280815125,0.022549614310264587,0.07867450267076492,0.08000044524669647,0.04579976201057434,0.16464054584503174,0.35144901275634766
william-merritt-chase_azaleas,0.03677903860807419,0.09131550788879395,0.1608133465051651,0.03214440867304802,0.06920763105154037,0.07826997339725494,0.09212755411863327,0.18732017278671265,0.252022385597229
berthe-morisot_cottage-interior-also-known-as-interior-at-jersey,0.04213743656873703,0.11616209894418716,0.18896484375,0.0389726348221302,0.0595519058406353,0.08034998923540115,0.06583544611930847,0.16627253592014313,0.24175319075584412
camille-pissarro_the-boulevard-montmartre-at-night-1897,0.03957858681678772,0.07467436790466309,0.13678963482379913,0.028410835191607475,0.07601788640022278,0.09086985886096954,0.07755943387746811,0.17648078501224518,0.29961857199668884
pierre-auguste-renoir_young-woman-in-red-in-the-fields-1900,0.037173304706811905,0.08759289979934692,0.1319856345653534,0.032488301396369934,0.07382743805646896,0.08966928720474243,0.10546150803565979,0.17604374885559082,0.26575788855552673
ivan-grohar_cveto-a-jabljana-1907,0.04050063341856003,0.08156528323888779,0.17365065217018127,0.03280214965343475,0.06951277703046799,0.0886240229010582,0.05511430278420448,0.15171965956687927,0.3065105080604553
pierre-auguste-renoir_mount-vesuvius-in-the-morning-1881,0.04008016362786293,0.10683979839086533,0.17362847924232483,0.03397594019770622,0.06560464203357697,0.0773586854338646,0.06411540508270264,0.1833733171224594,0.25502344965934753
eugene-boudin_breton-pardon,0.03998957946896553,0.09901534020900726,0.15142390131950378,0.030707282945513725,0.0727301687002182,0.08237338066101074,0.06898864358663559,0.18972830474376678,0.26504331827163696
camille-pissarro_the-market-in-gisors-1887,0.04397054389119148,0.11225895583629608,0.14185452461242676,0.043617114424705505,0.06491545587778091,0.10186135768890381,0.10634352266788483,0.15992695093154907,0.22525154054164886
auguste-rodin_the-thinker-1,0.056409358978271484,0.08442123979330063,0.1897893100976944,0.036340728402137756,0.07380802184343338,0.0725768581032753,0.046193674206733704,0.14490199089050293,0.29555875062942505
pierre-auguste-renoir_study-of-a-woman-in-a-yellow-hat,0.038281287997961044,0.08807088434696198,0.15924102067947388,0.029332244768738747,0.07567647099494934,0.08004184812307358,0.06662340462207794,0.182089164853096,0.2806435823440552
claude-monet_mount-kolsaas,0.039312854409217834,0.09945151209831238,0.16236798465251923,0.02985045313835144,0.07113257795572281,0.07949799299240112,0.06217437610030174,0.1889284998178482,0.26728370785713196
claude-monet_view-of-cap-d-antibes,0.039877451956272125,0.07390773296356201,0.1748523861169815,0.02799811400473118,0.06361939758062363,0.09076601266860962,0.04606763273477554,0.1545332819223404,0.3283780813217163
john-singer-sargent_a-landscape-study-at-san-vigilio-lake-of-garda,0.04162260890007019,0.08759737014770508,0.145053893327713,0.03690497204661369,0.08601831644773483,0.08961902558803558,0.08568393439054489,0.16410420835018158,0.26339563727378845
eugene-boudin_trouville-scene-on-the-beach,0.03982359170913696,0.06884211301803589,0.16616173088550568,0.02120654098689556,0.07125253230333328,0.07359986007213593,0.04542151838541031,0.19754929840564728,0.3161427080631256
eugene-boudin_the-bay-of-douarnenez-1897,0.03941934183239937,0.10132954269647598,0.2037661373615265,0.036307528614997864,0.05747636407613754,0.07474283874034882,0.05090665444731712,0.15568585693836212,0.2803657352924347
janos-tornyai_interior-1934,0.03341732546687126,0.07614576816558838,0.16407810151576996,0.020468231290578842,0.07183022797107697,0.06401894241571426,0.06174251809716225,0.22447900474071503,0.2838197946548462
joaquã­n-sorolla_ruins-of-bunol-1894,0.03530381992459297,0.1151692196726799,0.18779833614826202,0.029189355671405792,0.05562322214245796,0.06745807081460953,0.06160963326692581,0.19868260622024536,0.24916577339172363
paul-signac_rodez,0.06515950709581375,0.10136029869318008,0.16421879827976227,0.052816249430179596,0.0716649666428566,0.08956314623355865,0.07545758783817291,0.12981145083904266,0.24994789063930511
camille-pissarro_eugene-murer-at-his-pastry-oven-1877,0.03763876110315323,0.0887703150510788,0.15386687219142914,0.03103497251868248,0.07981918752193451,0.07873348891735077,0.08178696781396866,0.18922139704227448,0.25912803411483765
claude-monet_antibes-seen-from-the-salis-gardens-02(1),0.04081399366259575,0.08611425757408142,0.15130650997161865,0.03298943117260933,0.07150702178478241,0.08948532491922379,0.06605128198862076,0.15465812385082245,0.30707406997680664
paul-cezanne_view-of-auvers-1873,0.03887452557682991,0.11189226806163788,0.16715364158153534,0.04059740528464317,0.05906575173139572,0.08989538252353668,0.08961863815784454,0.1673222929239273,0.23558004200458527
claude-monet_the-garden-hollyhocks,0.04327930882573128,0.1025412455201149,0.1325375884771347,0.04937009885907173,0.05767783895134926,0.11849742382764816,0.11426708847284317,0.12849627435207367,0.2533331513404846
mary-cassatt_at-the-theater-1879,0.04204728454351425,0.08213084191083908,0.15693803131580353,0.03144582733511925,0.08160770684480667,0.08526246249675751,0.06525779515504837,0.1710193157196045,0.28429073095321655
childe-hassam_colonial-quilt,0.044114649295806885,0.11072233319282532,0.17159564793109894,0.043248873203992844,0.060094594955444336,0.0884716808795929,0.07997584342956543,0.15729734301567078,0.24447892606258392
