ObjectID,amusement,awe,contentment,excitement,anger,disgust,fear,sadness,something else
paul-gauguin_seaside-harvest-1890,0.03004947490990162,0.09633854776620865,0.2092139720916748,0.02363133616745472,0.04818151518702507,0.05845005810260773,0.06016455218195915,0.2144673615694046,0.25950315594673157
arnold-bã¶cklin_dragon-walking-between-rocks,0.0356513075530529,0.05910705775022507,0.14582104980945587,0.01654975116252899,0.07640347629785538,0.07072471082210541,0.049824610352516174,0.21631480753421783,0.3296031057834625
pyotr-konchalovsky_still-life-with-a-jug-1910,0.03883397579193115,0.09715631604194641,0.1508713960647583,0.027150779962539673,0.06925687938928604,0.07453157007694244,0.07957050949335098,0.20579615235328674,0.25683242082595825
adam-baltatu_children-on-the-alley,0.035962749272584915,0.07475637644529343,0.14533966779708862,0.021207988262176514,0.07402494549751282,0.07540109753608704,0.06731776148080826,0.21597504615783691,0.2900142967700958
henri-de-toulouse-lautrec_lili-grenier-in-a-kimono-1888,0.04176456481218338,0.12152878940105438,0.1380978673696518,0.04901755973696709,0.07203676551580429,0.08548241853713989,0.11921151727437973,0.1562632918357849,0.21659725904464722
pyotr-konchalovsky_sion-shepherd-and-sheeps-1927,0.03548097610473633,0.12354820221662521,0.19679372012615204,0.032072778791189194,0.05127536132931709,0.0709581971168518,0.05813101679086685,0.18584132194519043,0.24589833617210388
amrita-sher-gil_shringaar-1940,0.0489606074988842,0.1166868805885315,0.1756044328212738,0.04698623716831207,0.05860390514135361,0.09180891513824463,0.08104750514030457,0.14771755039691925,0.2325839400291443
paul-cezanne_portrait-of-madame-cezanne-3,0.039350755512714386,0.0845537930727005,0.15408284962177277,0.028031382709741592,0.07985416799783707,0.07907500863075256,0.0655953511595726,0.19046545028686523,0.2789912223815918
paul-gauguin_the-hibiskus-tree-1892,0.035371143370866776,0.11174414306879044,0.1731504648923874,0.035765159875154495,0.05738018825650215,0.07679713517427444,0.0965212732553482,0.1793706864118576,0.23389984667301178
maurice-prendergast_feast-of-the-redeemer,0.056687597185373306,0.10555412620306015,0.17194069921970367,0.06281927227973938,0.05441214144229889,0.0963483527302742,0.10795421898365021,0.12632668018341064,0.21795682609081268
maurice-utrillo_the-house-of-mimi-pinson-in-montmartre,0.035089388489723206,0.11187373101711273,0.1486503630876541,0.03323381766676903,0.060401760041713715,0.07604438811540604,0.11262194067239761,0.2034396529197693,0.21864494681358337
moise-kisling_bouquet-of-various-flowers-1927,0.05649187043309212,0.09404624253511429,0.1874023824930191,0.04597795382142067,0.06021723523736,0.08046963065862656,0.08844322711229324,0.14406125247478485,0.24289020895957947
georges-lacombeâ _the-apple-picker,0.04306185990571976,0.13961580395698547,0.14587542414665222,0.048548806458711624,0.056168004870414734,0.09620881080627441,0.095945805311203,0.14590270817279816,0.22867274284362793
salvador-dali_portrait-of-hortensia,0.041205521672964096,0.10094958543777466,0.1317722052335739,0.040501464158296585,0.08068500459194183,0.0847759023308754,0.11378972232341766,0.16347672045230865,0.24284382164478302
