ObjectID,amusement,awe,contentment,excitement,anger,disgust,fear,sadness,something else
filippo-lippi_two-saints,0.05276846885681152,0.07307326048612595,0.18038851022720337,0.02900075353682041,0.070501908659935,0.07157658040523529,0.055147990584373474,0.16523154079914093,0.3023109436035156
arnold-bã¶cklin_dragon-walking-between-rocks,0.0356513075530529,0.05910705775022507,0.14582104980945587,0.01654975116252899,0.07640347629785538,0.07072471082210541,0.049824610352516174,0.21631480753421783,0.3296031057834625
filippo-lippi_madonna-del-ceppo,0.04478291794657707,0.11687933653593063,0.17856524884700775,0.03330159932374954,0.06386779993772507,0.06622031331062317,0.07221312820911407,0.19487591087818146,0.2292938083410263
piero-della-francesca_annunciation-1464(1),0.047540754079818726,0.0965740829706192,0.18875731527805328,0.02876424975693226,0.06110973656177521,0.06501074135303497,0.05270717293024063,0.18979792296886444,0.2697380483150482
pietro-perugino_christ-in-the-sarcophagus-1473,0.04726202040910721,0.09504032880067825,0.1672431230545044,0.03368780389428139,0.06605742126703262,0.07975134998559952,0.07543224841356277,0.18493521213531494,0.2505905032157898
antonello-da-messina_madonna-and-child-salting-madonna,0.0525960773229599,0.1012057363986969,0.15064917504787445,0.03803906589746475,0.0697827860713005,0.08584855496883392,0.09084401279687881,0.1688900887966156,0.24214443564414978
fra-angelico_st-stephen-being-led-to-his-martyrdom-1449,0.05332032963633537,0.13349725306034088,0.1938551813364029,0.04641762375831604,0.05786619707942009,0.0692964419722557,0.06481865048408508,0.15940207242965698,0.22152628004550934
georges-lacombeâ _the-apple-picker,0.04306185990571976,0.13961580395698547,0.14587542414665222,0.048548806458711624,0.056168004870414734,0.09620881080627441,0.095945805311203,0.14590270817279816,0.22867274284362793
andrea-mantegna_the-battle-of-sea-gods-1480,0.06306682527065277,0.12067104130983353,0.16191747784614563,0.06088298559188843,0.05808752775192261,0.07732582837343216,0.11344464123249054,0.12314607203006744,0.2214575856924057
pietro-perugino_christ-handing-the-keys-to-st-peter-detail-2,0.047277145087718964,0.13544557988643646,0.16770310699939728,0.04413866624236107,0.058116618543863297,0.06841257214546204,0.08488257229328156,0.20639321208000183,0.18763059377670288
carlo-crivelli_crucifixion,0.046668343245983124,0.08824320137500763,0.15601922571659088,0.02882726676762104,0.06921524554491043,0.0780109167098999,0.07385903596878052,0.19259920716285706,0.26655757427215576
benozzo-gozzoli_upper-portions-of-the-east-window-wall-1465,0.0647476390004158,0.14594048261642456,0.19951772689819336,0.05433235317468643,0.045135702937841415,0.06577824056148529,0.06670163571834564,0.12868346273899078,0.2291628122329712
filippo-lippi_annunciation-1445,0.05178366228938103,0.12380363792181015,0.2248343825340271,0.0451255664229393,0.043587952852249146,0.057450905442237854,0.0684407651424408,0.15137752890586853,0.2335955947637558
joaquã­n-sorolla_portrait-of-clothilde-1891,0.04125208407640457,0.10908889025449753,0.1532372236251831,0.035981811583042145,0.06932235509157181,0.08004385232925415,0.0887763723731041,0.18478094041347504,0.23751643300056458
giovanni-bellini_the-san-giobbe-altarpiece-detail-of-music-making-angels-1480,0.04727621749043465,0.141093447804451,0.17798882722854614,0.04532906413078308,0.052540816366672516,0.0750710666179657,0.08980793505907059,0.15653973817825317,0.21435289084911346
joaquã­n-sorolla_street-in-granada,0.058385685086250305,0.11338260769844055,0.16004374623298645,0.0482785701751709,0.06928493082523346,0.08933699876070023,0.07109995931386948,0.1432732194662094,0.24691428244113922
antonello-da-messina_portrait-of-a-man-1475(1),0.04508201405405998,0.06008299067616463,0.17466947436332703,0.021695345640182495,0.07546951621770859,0.07108163833618164,0.04047902673482895,0.17450909316539764,0.33693087100982666
piero-della-francesca_constantine-s-victory-over-maxentius-detail(1),0.047321345657110214,0.10674668103456497,0.17183679342269897,0.03711021691560745,0.06709277629852295,0.07274231314659119,0.07774248719215393,0.1790158897638321,0.24039141833782196
carlo-crivelli_angels-pity,0.05651998892426491,0.12361635267734528,0.17914362251758575,0.04843052849173546,0.054483264684677124,0.09107312560081482,0.07191887497901917,0.15527133643627167,0.21954284608364105
andrea-del-verrocchio_giuliano-de-medici-1478,0.05842108279466629,0.07383095473051071,0.16521136462688446,0.030581636354327202,0.08167362958192825,0.07644298672676086,0.052148737013339996,0.15730895102024078,0.30438071489334106
joaquã­n-sorolla_ruins-of-bunol-1894,0.03530381992459297,0.1151692196726799,0.18779833614826202,0.029189355671405792,0.05562322214245796,0.06745807081460953,0.06160963326692581,0.19868260622024536,0.24916577339172363
fra-angelico_adoration-of-the-magi-1424,0.06516619026660919,0.12467265129089355,0.1847413033246994,0.04443783685564995,0.05721992626786232,0.07339615374803543,0.07227069139480591,0.15836112201213837,0.21973417699337006
piero-della-francesca_prophet(1),0.04642125219106674,0.08144775032997131,0.1740931123495102,0.027189606800675392,0.07097535580396652,0.07462897896766663,0.05394473671913147,0.18698462843894958,0.2843146026134491
piero-della-francesca_st-michael(1),0.04929659888148308,0.10653840005397797,0.16560545563697815,0.03564943000674248,0.06630277633666992,0.08530531078577042,0.06539521366357803,0.1705760359764099,0.2553306818008423
carlo-crivelli_triptych-of-camerino-1482,0.05551913380622864,0.11433327198028564,0.17935417592525482,0.0413646437227726,0.05450449883937836,0.06523377448320389,0.09618108719587326,0.165817990899086,0.22769136726856232
joaquã­n-sorolla_marian-in-the-gardens-la-granja-1907,0.03729179501533508,0.12653449177742004,0.18377234041690826,0.035557329654693604,0.05018527805805206,0.07106567919254303,0.08692334592342377,0.18579015135765076,0.22287949919700623
domenico-ghirlandaio_altarpiece-of-st-vincent-ferrer-1,0.04737573489546776,0.0935763418674469,0.18670688569545746,0.031505849212408066,0.05708817392587662,0.07197905331850052,0.07395682483911514,0.18173159658908844,0.25607940554618835
benozzo-gozzoli_trial-by-fire-before-the-sultan-detail,0.05240456387400627,0.07527925074100494,0.1759859025478363,0.029895471408963203,0.07242363691329956,0.07799219340085983,0.053335320204496384,0.17510955035686493,0.2875741422176361
domenico-ghirlandaio_the-annunciation-1490,0.04666389152407646,0.11566583067178726,0.18949252367019653,0.03953675180673599,0.056810371577739716,0.07468440383672714,0.06914952397346497,0.16881053149700165,0.2391861528158188
joaquã­n-sorolla_children-in-the-sea-1909,0.03474485129117966,0.07019534707069397,0.19931665062904358,0.019244752824306488,0.06450588256120682,0.05710867419838905,0.032736796885728836,0.19891373813152313,0.3232331871986389
fra-angelico_circumcision-1452,0.06673821806907654,0.08891630172729492,0.18209201097488403,0.03592236712574959,0.06641979515552521,0.07113470137119293,0.06572356075048447,0.166402205824852,0.25665080547332764
andrea-del-castagno_the-cuman-sibyl,0.04687776789069176,0.07396106421947479,0.1602586954832077,0.023951316252350807,0.07212204486131668,0.07554858922958374,0.06031322851777077,0.1976499706506729,0.2893172800540924
giovanni-bellini_the-agony-in-the-garden,0.032169654965400696,0.13156378269195557,0.2143222689628601,0.02995038405060768,0.04308618605136871,0.0535983145236969,0.06381486356258392,0.20713894069194794,0.224355548620224
domenico-ghirlandaio_the-adoration-of-the-magi-1487,0.05101609230041504,0.15205104649066925,0.19295428693294525,0.053588129580020905,0.04537227004766464,0.06667584925889969,0.08689188957214355,0.16232654452323914,0.18912379443645477
joaquã­n-sorolla_the-relic-1893,0.042111143469810486,0.11181436479091644,0.18225806951522827,0.03158492594957352,0.059735801070928574,0.0657019093632698,0.0729692205786705,0.2020392268896103,0.2317853420972824
antonello-da-messina_madonna-and-child-with-a-praying-franciscan-donor,0.042016610503196716,0.11343903839588165,0.15663756430149078,0.03402964025735855,0.06177143752574921,0.0790688619017601,0.09328573942184448,0.19462977349758148,0.22512130439281464
pietro-perugino_madonna-with-children-and-st-john-1485,0.06075732409954071,0.08890985697507858,0.18109764158725739,0.039433855563402176,0.06735890358686447,0.0867229700088501,0.05349409207701683,0.15311704576015472,0.26910829544067383
andrea-mantegna_horse-and-groom-with-hunting-dogs-from-the-camera-degli-sposi-or-camera-picta-detail-1474,0.04384993389248848,0.11870771646499634,0.15192387998104095,0.03690047189593315,0.06672044843435287,0.0764821469783783,0.09179428964853287,0.18110689520835876,0.2325141429901123
filippo-lippi_nativity-1469,0.052922140806913376,0.14388792216777802,0.19893774390220642,0.05123097822070122,0.05139681696891785,0.07101764529943466,0.06646158546209335,0.15757398307323456,0.20657116174697876
donatello_judith-and-holofernes-1460,0.04588206857442856,0.06550411134958267,0.1434461921453476,0.0237691979855299,0.08846966177225113,0.07933511584997177,0.056689683347940445,0.187188521027565,0.3097153604030609
benozzo-gozzoli_descent-from-the-cross,0.03617676720023155,0.1253688484430313,0.13868360221385956,0.04038313403725624,0.04416758194565773,0.056274741888046265,0.19683851301670074,0.1932770162820816,0.16882985830307007
masaccio_st-juvenal-triptych-1422,0.058549728244543076,0.10687743127346039,0.1594056338071823,0.039769336581230164,0.07280989736318588,0.07953342795372009,0.0863473042845726,0.18223117291927338,0.21447612345218658
pisanello_hanged-men-and-two-portraits-1430,0.06876310706138611,0.06747868657112122,0.15023541450500488,0.03574519604444504,0.06826582551002502,0.08914272487163544,0.059884317219257355,0.13583895564079285,0.3246457576751709
filippo-lippi_announcement-of-the-death-of-the-virgin,0.0411323644220829,0.08440203219652176,0.1756221055984497,0.025590358301997185,0.07271075248718262,0.06825310736894608,0.05109976977109909,0.195384681224823,0.28580471873283386
giovanni-bellini_polyptych-of-san-vincenzo-ferreri-1468-7,0.04239017516374588,0.14357902109622955,0.1575721800327301,0.04164063185453415,0.05495079234242439,0.07200891524553299,0.10599949955940247,0.18618182837963104,0.19567686319351196
luca-signorelli_crucifixion-of-st-sepulchre,0.04727887734770775,0.1287665218114853,0.17435438930988312,0.04083589091897011,0.05289806053042412,0.07638251036405563,0.09000770002603531,0.1871250420808792,0.20235098898410797
paolo-uccello_perspective-study-of-mazzocchio-1,0.04959144815802574,0.0718429833650589,0.1380361020565033,0.03004835732281208,0.056653689593076706,0.08734948188066483,0.06104368343949318,0.13314563035964966,0.3722885847091675
fra-angelico_thebaid,0.030170142650604248,0.15413899719715118,0.16499705612659454,0.04329470917582512,0.03108157590031624,0.04642225056886673,0.16045330464839935,0.21069426834583282,0.15874765813350677
antã³nio-de-carvalho-da-silva-porto_recanto-de-praia,0.038785628974437714,0.12605252861976624,0.19982929527759552,0.034216076135635376,0.05210333690047264,0.06990974396467209,0.04945196211338043,0.16864709556102753,0.26100435853004456
giovanni-bellini_madonna-and-child-2,0.04424941539764404,0.08183331042528152,0.17532630264759064,0.025936309248209,0.06636947393417358,0.07476983964443207,0.059466537088155746,0.1968623697757721,0.27518633008003235
andrea-del-castagno_crucifixion,0.054223597049713135,0.1179361492395401,0.17617784440517426,0.04110800847411156,0.06589643657207489,0.07725550979375839,0.0656999871134758,0.16714870929718018,0.234553724527359
fra-angelico_virgin-and-child-with-sts-dominic-and-catherine-of-alexandria,0.05528288707137108,0.15410135686397552,0.16248354315757751,0.05739455670118332,0.05232633277773857,0.07933806627988815,0.09972242265939713,0.13020974397659302,0.2091410756111145
joaquã­n-sorolla_almond-trees-in-asis,0.04227244481444359,0.09295085072517395,0.14987249672412872,0.03172039985656738,0.07274449616670609,0.08306951820850372,0.06968525797128677,0.17872858047485352,0.2789559066295624
andrea-mantegna_maria-with-the-sleeping-child-1455,0.04340369626879692,0.07875111699104309,0.17955544590950012,0.02419593743979931,0.06868100166320801,0.07242446392774582,0.043803296983242035,0.18674896657466888,0.302435964345932
