ObjectID,amusement,awe,contentment,excitement,anger,disgust,fear,sadness,something else
emil-nolde_indonesian-couple-1921,0.045354265719652176,0.05673457309603691,0.16652920842170715,0.022073321044445038,0.08022785931825638,0.07010165601968765,0.04227745160460472,0.1691747009754181,0.3475269675254822
amedeo-modigliani_girl-with-pigtails-1918,0.0408681221306324,0.06380030512809753,0.15609858930110931,0.025432903319597244,0.0862455889582634,0.07928477972745895,0.06408534198999405,0.18322202563285828,0.30096226930618286
arnold-bã¶cklin_dragon-walking-between-rocks,0.0356513075530529,0.05910705775022507,0.14582104980945587,0.01654975116252899,0.07640347629785538,0.07072471082210541,0.049824610352516174,0.21631480753421783,0.3296031057834625
oskar-kokoschka_not_detected_235893,0.03970040753483772,0.12951818108558655,0.19046857953071594,0.05423953756690025,0.04445677250623703,0.09703809022903442,0.08005280047655106,0.13086362183094025,0.23366205394268036
carlos-saenz-de-tejada_untitled,0.05710595101118088,0.060609158128499985,0.12852050364017487,0.03276018053293228,0.07770879566669464,0.09362436830997467,0.09215382486581802,0.14471137523651123,0.3128058612346649
wassily-kandinsky_the-golden-sail-1903,0.04995323717594147,0.07397487759590149,0.1693958193063736,0.028121497482061386,0.0702468752861023,0.07741743326187134,0.058504655957221985,0.16525205969810486,0.3071335554122925
amedeo-modigliani_nude-on-sofa-almaisa-1916,0.04442133009433746,0.06850827485322952,0.16854797303676605,0.023880422115325928,0.07730162143707275,0.0751645416021347,0.047733571380376816,0.17928184568881989,0.3151603043079376
albert-bloch_piping-pierrot,0.0402120016515255,0.08052932471036911,0.17078916728496552,0.025785736739635468,0.07592695206403732,0.07348741590976715,0.057498637586832047,0.19662876427173615,0.279141902923584
marc-chagall_illustration-for-brochure-schwartzbard-1927,0.04663212597370148,0.0566323921084404,0.1624072939157486,0.02153155580163002,0.07690433412790298,0.07195012271404266,0.04691862314939499,0.17863954603672028,0.3383839428424835
ramon-oviedo_forma-milenaria(3),0.044903431087732315,0.0981605052947998,0.1736718714237213,0.038234319537878036,0.06712208688259125,0.07830517739057541,0.06961267441511154,0.15971077978610992,0.2702791392803192
edvard-munch_jealousy-1895,0.03954891115427017,0.07266278564929962,0.12989357113838196,0.02404792420566082,0.07797424495220184,0.08271738886833191,0.09617000818252563,0.20234790444374084,0.27463722229003906
